284.0,NAN,0.069,1.0,69.0,0.222653
285.0,NAN,0.073,1.0,73.0,0.214883
286.0,NAN,0.063,1.0,63.0,0.210073
287.0,NAN,0.06,1.0,60.0,0.205152
288.0,NAN,0.056,1.0,56.0,0.188716
289.0,NAN,0.046,1.0,46.0,0.19463
290.0,NAN,0.05,1.0,50.0,0.201687
291.0,NAN,0.052,1.0,52.0,0.184328
292.0,NAN,0.057,1.0,57.0,0.175244
293.0,NAN,0.048,1.0,48.0,0.164266
294.0,NAN,0.049,1.0,49.0,0.171466
295.0,NAN,0.053,1.0,53.0,0.131916
296.0,NAN,0.053,1.0,53.0,0.1407
297.0,NAN,0.052,1.0,52.0,0.147973
298.0,NAN,0.052,1.0,52.0,0.150111
299.0,NAN,0.049,1.0,49.0,0.140402
300.0,NAN,0.051,1.0,51.0,0.117815
301.0,NAN,0.047,1.0,47.0,0.101622
302.0,NAN,0.052,1.0,52.0,0.105169
303.0,NAN,0.045,1.0,45.0,0.119449
304.0,NAN,0.037,1.0,37.0,0.106664
305.0,NAN,0.036,1.0,36.0,0.0737514
306.0,NAN,0.023,1.0,23.0,0.0939575
307.0,NAN,0.021,1.0,21.0,0.124464
308.0,NAN,0.017,1.0,17.0,0.0974671
309.0,NAN,0.013,1.0,13.0,0.0989601
310.0,NAN,0.012,1.0,12.0,0.0836119
311.0,NAN,0.008,1.0,8.0,0.0909812
312.0,NAN,0.009,1.0,9.0,0.0982249
313.0,NAN,0.01,1.0,10.0,0.0838629
314.0,NAN,0.016,1.0,16.0,0.0997569
315.0,NAN,0.016,1.0,16.0,0.095372
316.0,NAN,0.017,1.0,17.0,0.0889291
317.0,NAN,0.017,1.0,17.0,0.0975905
318.0,NAN,0.015,1.0,15.0,0.0891756
319.0,NAN,0.013,1.0,13.0,0.064875
320.0,NAN,0.015,1.0,15.0,0.0683966
321.0,NAN,0.008,1.0,8.0,0.0652648
322.0,NAN,0.008,1.0,8.0,0.0631813
323.0,NAN,0.008,1.0,8.0,0.0672959
324.0,NAN,0.011,1.0,11.0,0.0586231
325.0,NAN,0.012,1.0,12.0,0.0712702
326.0,NAN,0.008,1.0,8.0,0.0570355
327.0,NAN,0.004,1.0,4.0,0.0541139
328.0,NAN,0.006,1.0,6.0,0.0791553
329.0,NAN,0.006,1.0,6.0,0.07076
330.0,NAN,0.008,1.0,8.0,0.071234
331.0,NAN,0.003,1.0,3.0,0.0697529
